user_id,retweet_count,mention_count,follower_count,verified,tweet_length,username_length,hashtag_count,has_hashtag,account_age_days,bot_label,cluster,anomaly_score,is_anomaly
947275,43,5,9686,1,104,7,4,1,266,1,0,3.6605096183894354,1
716361,92,1,2435,0,43,16,1,1,899,0,2,3.3904909473925553,1
722079,88,0,1490,0,52,17,2,1,803,1,2,3.519685091342354,1
715525,66,5,1096,1,105,9,5,1,530,1,0,3.516031621349446,1
756250,100,3,1202,1,72,14,1,1,1209,1,0,3.3354546456785177,1
691974,8,0,9767,1,48,7,2,1,1157,0,0,3.3580180449081003,1
402291,5,0,9285,0,57,7,0,0,11,0,1,3.4224501961022646,1
511227,87,3,7239,1,49,18,5,1,789,1,0,3.5149241742816235,1
559219,98,1,9825,1,58,17,5,1,746,1,0,3.727395241300716,1
985720,52,1,8810,1,74,18,4,1,907,0,0,3.43910620540743,1
408975,52,0,9134,1,67,17,3,1,1053,0,0,3.433499887888438,1
807799,37,5,9071,1,98,6,1,1,92,1,0,3.76683014751853,1
975626,77,3,8136,0,97,16,3,1,504,1,2,3.3287085900971447,1
994277,100,1,1419,1,37,7,1,1,148,1,0,3.4178024541059497,1
298365,98,4,8391,0,40,5,2,1,1236,1,2,3.5589940573524004,1
639143,90,3,8046,0,103,8,0,0,79,1,1,3.5588454974252683,1
236480,0,5,9829,0,53,5,4,1,998,1,2,3.5076293020527594,1
882472,0,3,9380,0,34,6,0,0,334,1,1,3.430200543661416,1
312919,11,4,8807,0,34,9,1,1,1204,0,2,3.363042758668638,1
431779,81,5,6350,0,87,15,1,1,1198,0,2,3.565408708943078,1
888738,35,5,1201,1,103,12,1,1,178,1,0,3.6849944334762874,1
271948,4,5,4734,1,31,15,3,1,771,0,0,3.4033609125095077,1
939860,37,5,1182,1,69,16,2,1,55,0,0,3.3881746523282494,1
662077,97,5,3799,0,40,13,4,1,1243,1,2,3.358381067581138,1
353945,74,5,235,1,35,17,3,1,578,0,0,3.784805292921925,1
301705,37,0,1437,0,75,19,3,1,322,0,2,3.873381850559096,1
955766,84,0,525,1,46,5,5,1,182,1,0,3.5323826785440096,1
580901,91,1,2591,1,37,17,1,1,804,1,0,3.6756194888874005,1
995111,100,5,5153,1,91,10,5,1,143,1,0,3.33707195703331,1
216530,5,0,1204,1,70,14,5,1,35,0,0,3.541723197337233,1
113942,43,1,7079,0,110,10,5,1,868,1,2,3.3861433569796913,1
673612,81,1,479,0,91,14,3,1,1219,0,2,3.481811364876513,1
754822,29,1,480,0,97,7,5,1,285,0,2,3.3603333379790556,1
721820,8,4,8256,1,91,6,5,1,1008,1,0,3.3624384904428397,1
480104,96,3,9554,1,89,14,5,1,884,1,0,3.4033879224644425,1
894844,78,5,74,0,33,7,4,1,1217,0,2,3.6311746027446334,1
303744,3,1,9923,0,31,13,1,1,264,0,2,3.6750718548565438,1
233075,8,0,2019,1,34,14,2,1,12,1,0,3.6843821295314285,1
893111,0,1,316,1,96,16,5,1,397,1,0,4.087061783045376,1
861206,1,2,458,0,39,10,1,1,13,1,2,3.4158084866872445,1
707337,6,4,8433,1,86,12,1,1,1,1,0,3.3762038720604486,1
586674,9,3,1846,1,89,16,5,1,246,1,0,3.5685881413766687,1
635359,5,1,1617,0,54,17,0,0,625,1,1,3.451908231119419,1
214989,3,3,9605,0,42,5,1,1,436,1,2,3.332397752991223,1
220144,14,4,3023,0,81,16,1,1,1103,1,2,3.402122857195007,1
655161,34,5,3462,1,98,13,1,1,1084,0,0,3.3946880118217915,1
406802,97,1,7812,1,35,16,0,0,884,0,1,3.6342093452904916,1
594789,91,5,455,0,84,15,2,1,630,0,2,3.4328077895817914,1
855439,99,5,3804,1,89,10,5,1,1140,1,0,3.3284053412420938,1
720704,6,0,8332,0,78,13,1,1,68,1,2,3.3979052712776063,1
186676,98,5,718,1,35,9,5,1,253,1,0,3.5020703333566074,1
730068,100,0,391,1,46,15,1,1,926,1,0,3.7258431403337484,1
960908,8,4,3890,1,38,4,0,0,1164,1,1,3.522688263195988,1
253071,19,1,420,1,101,11,5,1,902,1,0,3.466362097038934,1
350376,93,5,148,1,39,6,3,1,1063,1,0,3.5090000851154657,1
520164,98,5,1673,0,100,6,5,1,669,0,2,3.7982472224462467,1
977809,50,0,8737,1,46,17,5,1,114,1,0,3.7753780260978957,1
865041,54,4,5941,1,54,19,5,1,328,0,0,3.6066632486354777,1
725187,96,5,4876,1,67,5,5,1,1227,1,0,3.3939776957940966,1
751000,82,5,9128,0,72,16,5,1,328,0,2,3.500488922237729,1
329922,63,0,515,1,48,16,3,1,1092,1,0,3.423750412181555,1
167460,0,5,9534,0,40,8,1,1,621,0,2,3.338319740382062,1
240317,84,0,7398,1,63,16,3,1,47,1,0,3.352142889297955,1
574270,0,0,9696,1,88,7,0,0,467,0,1,3.497800382324475,1
324913,96,3,8007,1,31,7,0,0,1234,0,1,3.4840235816878415,1
840106,92,0,9123,1,30,18,2,1,1154,0,0,4.533530220518772,1
239895,6,4,9904,0,66,16,1,1,885,0,2,3.5086920521103533,1
321375,9,1,6290,1,34,16,5,1,1113,0,0,3.6962658532027186,1
564147,91,0,289,0,85,11,4,1,95,0,2,3.367792818545904,1
553331,14,5,5603,1,41,15,5,1,1099,1,0,3.410900478298105,1
256100,86,0,2998,0,95,16,1,1,868,1,2,3.785566985614855,1
416691,0,3,2011,0,85,4,5,1,183,0,2,3.567343322329758,1
856799,8,4,2251,1,102,14,2,1,818,0,0,3.486406465925268,1
384384,1,5,7922,0,97,8,1,1,278,0,2,3.6017088157215675,1
558446,99,5,5667,1,79,17,1,1,671,0,0,3.658687751604801,1
603043,77,4,9101,1,58,20,4,1,1005,1,0,4.1575122414429435,1
876362,5,4,9220,1,53,6,1,1,1200,1,0,3.3591942465229527,1
208439,5,0,8042,0,75,15,1,1,963,1,2,3.402233459658799,1
568751,6,4,163,1,50,16,1,1,1019,0,0,3.670038040446412,1
912992,95,4,8802,1,92,6,5,1,722,1,0,3.3470146277098993,1
614126,91,5,8617,1,32,14,2,1,591,0,0,3.391154029665415,1
365246,98,0,462,0,42,8,5,1,1224,1,2,3.668093628507239,1
972910,6,0,3933,0,81,17,0,0,882,1,1,3.6588379277662564,1
965626,77,2,1390,0,104,6,2,1,774,1,2,3.322744049197155,1
270532,6,5,1420,1,83,3,0,0,850,0,1,3.76874788006951,1
906100,72,0,9311,1,47,16,3,1,1092,0,0,3.472258607601943,1
668749,100,2,3195,0,79,15,1,1,1170,0,2,3.3497619336720685,1
144960,22,0,9477,1,44,5,0,0,201,1,1,3.4481616461078537,1
683003,3,5,4185,0,54,14,5,1,9,0,2,3.3753707403882593,1
164302,74,1,4439,1,38,17,0,0,173,0,1,3.5225782963934043,1
927053,9,5,6154,1,90,16,0,0,436,0,1,3.5792631157144266,1
910862,46,2,4807,0,77,19,4,1,1221,1,2,3.715621980519679,1
641623,6,5,7584,0,93,15,2,1,596,0,2,3.475029167930307,1
886080,94,4,623,1,64,15,1,1,1053,0,0,3.3547144511521934,1
139333,6,3,4081,1,97,5,3,1,89,1,0,3.4232549521581723,1
243849,98,0,1483,0,73,6,2,1,88,0,2,3.3185896901043805,1
508400,4,5,8207,1,81,12,5,1,94,0,0,3.3416725988949967,1
124966,74,3,9039,1,46,18,5,1,717,1,0,3.603699102593089,1
659103,27,0,9387,1,40,14,1,1,996,0,0,3.3946203913710598,1
918316,98,5,4073,1,33,15,3,1,31,1,0,3.7325377678553124,1
875871,52,4,2371,0,98,6,0,0,37,1,1,3.3841776358444937,1
743987,8,2,7958,1,42,19,1,1,880,0,0,4.0663729659582115,1
967781,5,4,2228,1,35,15,4,1,291,1,0,3.34122759679106,1
273651,99,3,8770,0,95,6,3,1,39,0,2,3.5817855981863778,1
236233,22,4,791,0,91,6,5,1,1062,1,2,3.363573131697899,1
563388,0,3,5148,1,32,6,0,0,1245,0,1,3.4906618213539478,1
417205,79,0,8480,0,29,10,4,1,87,1,2,3.369661719969233,1
647274,64,5,1042,0,31,14,5,1,1058,0,2,3.5795281157819505,1
890404,92,4,3574,0,58,18,0,0,768,0,1,3.4885768864169684,1
266244,1,0,330,1,81,11,5,1,4,1,0,3.65139134647404,1
160201,3,3,1134,0,98,8,1,1,1073,1,2,3.515101889165942,1
114681,96,3,651,0,79,15,5,1,1125,0,2,3.5085374151738407,1
635685,65,5,7537,1,27,16,1,1,534,1,0,3.702954840584564,1
152421,82,0,7849,1,38,6,0,0,55,0,1,3.430470797210361,1
337066,99,5,9597,1,48,5,3,1,693,1,0,3.3165563620243157,1
951968,4,0,329,1,45,7,0,0,1057,0,1,3.433221667662054,1
406864,2,1,697,0,43,13,0,0,1089,1,1,3.32242654874877,1
863790,80,5,7106,0,52,18,2,1,1063,1,2,3.7137203752930104,1
549224,68,1,1196,1,106,8,3,1,173,0,0,3.433614614486648,1
810222,8,5,944,1,44,14,0,0,213,1,1,3.448345540841374,1
901457,4,0,9917,0,89,13,0,0,1175,1,1,3.8291575322160085,1
312803,4,3,49,1,80,6,0,0,1186,1,1,3.4203805394249036,1
901248,99,5,3067,0,89,5,1,1,164,0,2,3.697402620408327,1
952415,84,5,9897,1,96,11,4,1,544,0,0,3.322665390702239,1
697258,7,2,2498,0,90,6,5,1,36,0,2,3.3891426429626104,1
569103,4,0,413,0,85,15,0,0,1149,1,1,3.908365284322911,1
299707,3,1,8688,0,52,15,1,1,1193,1,2,3.5201742712779374,1
630113,20,1,138,0,86,6,5,1,1187,0,2,3.4907793602692205,1
318265,82,5,9139,0,36,14,2,1,1155,0,2,3.5458639161298566,1
665486,100,1,50,0,92,11,1,1,5,0,2,3.788664687058249,1
538460,1,0,640,0,69,14,5,1,937,0,2,3.401928412733624,1
904648,89,5,9728,0,46,14,5,1,1058,1,2,3.538293089401062,1
760631,5,1,202,1,96,8,5,1,1000,0,0,3.592137793875813,1
587102,67,4,958,0,67,18,5,1,215,1,2,3.694507899644887,1
108562,61,1,89,0,30,14,0,0,886,0,1,3.3722505318877016,1
150923,81,5,8572,0,84,15,4,1,997,0,2,3.3245729390846095,1
642205,92,3,2808,1,59,18,4,1,793,1,0,3.336337961536078,1
651362,89,5,9663,0,73,8,1,1,62,1,2,3.3353768010996045,1
783144,74,0,438,1,95,13,1,1,206,0,0,3.6217085306660843,1
585936,47,2,9329,1,37,15,5,1,21,0,0,3.4727594477392025,1
398025,86,0,2543,1,87,12,0,0,1244,1,1,3.322799309356688,1
789836,74,5,9912,0,60,5,5,1,1117,1,2,3.418369496568294,1
619939,96,0,7465,0,35,13,1,1,1218,0,2,3.668743377915259,1
426725,40,0,8198,0,35,15,5,1,1063,1,2,3.5087832660758322,1
353022,95,4,805,0,86,13,1,1,1105,0,2,3.4093917147473345,1
300428,7,5,8399,0,43,14,4,1,1161,0,2,3.4201245588398064,1
747463,97,1,886,1,78,16,2,1,352,0,0,3.413354060517502,1
678153,9,1,9731,0,34,12,5,1,1171,1,2,3.5614032546924252,1
809651,60,4,6649,0,92,16,4,1,23,1,2,3.463380240952068,1
961660,18,4,976,1,91,8,5,1,1227,1,0,3.380909037210118,1
251840,18,5,9199,1,50,16,2,1,378,1,0,3.362962024264054,1
540931,1,5,4059,1,94,6,0,0,896,1,1,3.4484558922540995,1
790282,99,5,1294,1,43,8,5,1,1056,0,0,3.33836469329091,1
559248,19,4,50,1,99,14,4,1,809,0,0,3.516546311803093,1
997969,2,0,7894,0,71,15,5,1,1023,0,2,3.4420325779129297,1
502833,0,5,2192,0,81,7,4,1,31,0,2,3.3478340885790847,1
598521,64,4,6263,1,61,18,4,1,1219,0,0,3.4743554991130225,1
328841,2,2,8643,0,37,6,1,1,1078,1,2,3.3789415171286423,1
214620,88,1,4934,0,90,17,4,1,526,1,2,3.422433988407045,1
242480,12,4,8064,0,32,7,5,1,1140,1,2,3.371046581345914,1
923252,100,4,368,0,74,6,1,1,1163,1,2,3.4735746470502704,1
690223,12,0,5269,0,33,5,3,1,138,0,2,3.4037721029186647,1
752534,34,0,637,0,41,7,5,1,1179,1,2,3.3353595804557292,1
280181,2,0,5085,1,90,16,5,1,467,0,0,3.699104258051935,1
466917,90,0,9418,1,78,8,5,1,1234,1,0,3.4528441225509297,1
387989,46,0,9379,0,29,14,0,0,1156,0,1,3.738499161476096,1
207044,14,5,9113,0,31,7,3,1,955,0,2,3.3337273951354236,1
132342,96,1,89,1,33,7,2,1,204,0,0,3.4618246142794122,1
737042,87,1,7741,1,48,18,5,1,1096,1,0,3.871705080726943,1
889153,0,5,8689,0,47,14,5,1,259,0,2,3.469229857021165,1
158935,40,0,2572,0,36,5,1,1,1143,1,2,3.4215389810163455,1
251327,32,0,9651,1,95,14,3,1,1066,0,0,3.555058591997953,1
713852,10,3,1023,0,97,6,5,1,529,0,2,3.3683844383331705,1
944737,13,0,2968,1,55,19,0,0,1003,1,1,4.064745822822885,1
559111,26,1,188,0,78,16,1,1,216,0,2,3.4965401295807528,1
356284,1,0,2858,0,33,7,5,1,80,1,2,3.6486015096836057,1
559295,11,5,9293,1,59,15,3,1,1116,1,0,3.346841784971567,1
258448,10,0,9099,0,32,11,0,0,313,0,1,3.395921776376764,1
569767,12,5,7651,1,83,7,0,0,6,1,1,3.3250366239293743,1
579524,10,5,367,0,84,13,2,1,203,0,2,3.339988385050857,1
888695,8,0,8639,1,40,15,1,1,817,0,0,3.5442293834821044,1
597964,69,0,9992,1,32,16,5,1,80,0,0,4.140635815757717,1
326377,5,5,1347,1,77,13,0,0,78,1,1,3.373532290383824,1
185427,7,1,47,1,72,14,1,1,1059,0,0,3.3370969546538474,1
260209,91,2,489,1,31,8,1,1,1045,0,0,3.3612186511169866,1
447101,25,0,5597,1,44,17,1,1,1096,1,0,3.655675877470825,1
522987,90,1,8149,0,33,11,5,1,1228,0,2,3.383464985832949,1
944315,65,0,8808,0,36,16,5,1,1093,1,2,3.7845904352046142,1
345637,7,5,595,0,67,17,4,1,329,0,2,3.7072198650227386,1
519849,25,0,2263,1,84,4,1,1,1111,0,0,3.5588951617920657,1
319694,84,0,9104,0,70,5,3,1,38,1,2,3.331294167318857,1
255752,16,5,787,0,85,17,5,1,476,0,2,3.878102202079605,1
817478,90,4,7970,0,88,16,4,1,844,1,2,3.3599810821006355,1
448039,95,0,1265,0,29,11,1,1,987,1,2,3.5971409953423215,1
218828,10,1,5017,0,92,4,5,1,290,1,2,3.462439418645681,1
924285,93,3,1336,1,54,15,1,1,1193,1,0,3.3366094008292517,1
992144,18,0,1902,1,96,13,0,0,1110,1,1,3.5484993395186843,1
126777,20,1,8370,0,84,14,5,1,1244,0,2,3.3542125544592256,1
990434,93,5,8507,1,87,4,1,1,1239,1,0,4.026356174316701,1
346716,89,5,3390,0,104,7,1,1,279,0,2,3.7085498623147735,1
604869,6,0,334,1,84,5,1,1,275,1,0,3.711250080853326,1
487083,25,5,9603,0,73,14,5,1,1238,0,2,3.4814971364657854,1
543830,4,5,4920,1,94,15,0,0,1017,1,1,3.6864210074322856,1
723156,69,2,9586,1,93,15,1,1,590,1,0,3.3190644281014947,1
260723,10,4,5420,0,104,13,2,1,355,1,2,3.322652157273391,1
781984,3,5,6517,1,101,5,5,1,838,1,0,3.8549558210107477,1
258296,92,4,384,0,38,4,2,1,357,1,2,3.5326910910219067,1
908547,47,4,9347,0,51,19,5,1,836,0,2,3.8892013624313186,1
390084,81,4,8190,0,42,17,2,1,733,0,2,3.3411152130224555,1
151807,22,5,6120,1,87,18,1,1,21,0,0,4.166707982129583,1
455288,99,0,9888,1,78,11,0,0,1212,1,1,3.5387859779012327,1
259682,41,1,9294,0,105,12,3,1,1123,0,2,3.490316392701036,1
451367,75,0,8982,0,99,7,1,1,1125,0,2,3.7272085234566084,1
866460,90,5,408,1,75,16,2,1,852,0,0,3.504848913807199,1
775447,69,0,6875,0,50,4,1,1,10,0,2,3.433684958525839,1
726727,66,5,2907,0,87,16,2,1,75,1,2,3.5053561661937978,1
560449,32,3,64,1,31,16,3,1,1221,1,0,3.777338262120393,1
703661,99,2,550,1,92,5,4,1,340,1,0,3.4805755093044852,1
427037,22,4,252,1,93,17,2,1,293,1,0,3.8723374038699956,1
265216,96,4,64,1,94,10,1,1,1131,0,0,3.6276006697169874,1
786992,99,4,9235,0,42,16,1,1,1231,1,2,3.999236943008354,1
955119,92,0,8593,0,100,9,5,1,1121,1,2,3.7815910852917636,1
182451,85,0,8720,0,84,16,3,1,702,0,2,3.388717419927067,1
208976,96,5,9110,1,92,9,5,1,191,0,0,3.562439027056702,1
553404,94,5,5947,1,92,13,4,1,85,0,0,3.3778558342279217,1
181551,100,5,9896,1,75,9,1,1,1215,0,0,3.559654935641209,1
189176,96,0,9955,1,78,9,0,0,2,0,1,3.5354096883080395,1
815393,19,5,5820,1,59,21,3,1,323,1,0,4.3184983660048735,1
829177,75,3,1295,1,93,19,0,0,306,1,1,4.18265291615681,1
446846,57,0,966,0,107,10,5,1,742,0,2,3.595597886214454,1
382850,95,1,882,0,93,8,0,0,1235,0,1,3.566654814468623,1
601508,62,5,6270,1,72,18,5,1,798,0,0,3.4941703521924783,1
291691,91,0,806,0,39,11,1,1,1244,1,2,3.5778097054789875,1
384496,92,3,1370,0,90,14,1,1,19,1,2,3.571745391836648,1
766431,83,0,7643,1,47,18,4,1,447,0,0,3.6855295925361315,1
138813,5,0,7684,1,102,13,5,1,58,0,0,4.021691303908189,1
890794,20,0,6589,0,83,16,1,1,97,0,2,3.6059262640582763,1
981280,11,0,3459,1,92,7,2,1,1221,1,0,3.3883168307889364,1
537153,30,3,766,1,34,17,5,1,820,0,0,3.6581002023102482,1
367205,42,5,8903,0,49,16,4,1,1224,0,2,3.5070182432193695,1
543272,1,2,1378,0,84,14,4,1,30,1,2,3.3564921172550037,1
670447,96,0,1966,0,39,15,0,0,560,0,1,3.465121492748477,1
470699,29,5,6830,1,77,16,5,1,188,1,0,3.3280294656351805,1
591801,86,5,8526,1,32,13,0,0,444,1,1,3.3354382499034356,1
708489,52,0,8159,0,67,4,0,0,31,0,1,3.3217998963854134,1
497963,2,4,9878,1,39,14,4,1,1016,0,0,3.4607729289762825,1
485137,6,4,4841,1,78,16,4,1,1166,0,0,3.3149710957546734,1
997560,86,0,3474,1,38,16,0,0,684,1,1,3.4276573006875917,1
914895,90,2,271,0,52,16,1,1,723,0,2,3.3180818161045127,1
732722,70,5,6811,0,64,17,2,1,95,0,2,3.396493643941152,1
314701,90,1,4914,1,32,6,5,1,1190,0,0,3.410660169731094,1
663463,9,5,9804,0,86,14,0,0,945,0,1,3.574769509676822,1
215280,33,0,1345,0,41,16,1,1,1021,1,2,3.586122826922278,1
440288,4,0,6716,1,98,6,3,1,995,1,0,3.5267030777632726,1
354677,91,1,9965,0,41,7,5,1,112,0,2,3.432874847537754,1
845058,77,5,5370,1,39,5,0,0,8,1,1,3.416441450729662,1
651112,11,1,9139,1,80,18,3,1,1173,1,0,3.9935131644881445,1
747306,100,1,37,1,69,7,5,1,120,0,0,3.321816594157811,1
889988,98,3,169,0,101,6,4,1,558,1,2,3.6234823971987216,1
955110,5,1,4583,0,42,15,5,1,129,1,2,3.3366617080331444,1
439254,98,2,1413,1,43,15,0,0,123,1,1,3.4453329496958562,1
749332,96,5,1692,1,67,15,1,1,301,1,0,3.3559942514988172,1
239026,66,2,216,1,95,5,5,1,593,0,0,3.328081428275422,1
638392,5,5,360,0,48,15,4,1,1098,1,2,3.6171333978369504,1
218578,24,0,8584,0,72,5,0,0,1233,0,1,3.366777818459584,1
280427,20,4,9949,0,99,14,4,1,765,0,2,3.49094669163706,1
958032,13,0,9385,1,48,7,5,1,1160,1,0,3.379535724442817,1
366834,63,1,900,0,47,16,0,0,128,0,1,3.362682434651224,1
663177,84,2,2009,0,39,18,1,1,748,1,2,3.728812963326726,1
974444,0,3,1388,0,95,8,0,0,1151,0,1,3.4502174277062467,1
375612,100,5,813,1,95,8,1,1,1028,0,0,3.746153076120782,1
290720,75,3,9943,1,84,17,2,1,407,1,0,3.4927481239330525,1
754320,71,0,1415,0,43,5,5,1,36,1,2,3.5193864769893657,1
375137,86,5,4894,0,89,16,4,1,574,0,2,3.327765542385464,1
953810,12,1,8870,1,78,16,3,1,194,0,0,3.3280575319834296,1
436454,12,5,8769,0,54,17,3,1,677,0,2,3.4419526959212114,1
521746,99,1,9001,1,37,11,5,1,97,0,0,3.4050744760694247,1
532695,67,5,1794,1,79,16,1,1,189,0,0,3.45611118783607,1
306729,15,5,9200,0,62,16,5,1,411,0,2,3.446772735159923,1
234187,14,5,3766,1,40,16,2,1,173,1,0,3.470636347601502,1
180032,89,5,9403,0,90,7,5,1,59,1,2,3.7133516336352197,1
437194,92,0,1427,1,37,16,4,1,1054,1,0,3.795183737352992,1
324596,3,1,2342,1,88,7,1,1,44,1,0,3.39087498112112,1
700514,40,0,5355,1,93,14,1,1,1238,0,0,3.4750038766528486,1
692478,48,5,5724,0,101,6,1,1,181,0,2,3.4906159354729827,1
947439,96,0,651,0,52,13,2,1,74,0,2,3.3491890018053687,1
740912,2,5,3567,1,80,15,1,1,33,0,0,3.656124600115011,1
366414,33,5,772,1,35,7,0,0,1091,0,1,3.3235300849860883,1
560767,29,0,9898,0,36,13,1,1,2,1,2,3.7005579497387084,1
217467,65,1,9132,0,92,5,0,0,1130,1,1,3.443809738585048,1
296840,97,5,9540,1,38,13,1,1,356,0,0,3.5385705166695987,1
151182,15,3,261,0,43,5,0,0,121,0,1,3.3594728703760666,1
501053,39,0,7775,0,83,5,5,1,72,0,2,3.34182870355138,1
614638,96,0,793,1,32,12,1,1,802,1,0,3.520743370449938,1
738166,34,5,1452,1,36,6,0,0,53,0,1,3.4319747974027695,1
684244,20,5,7069,0,100,16,3,1,1199,1,2,3.9803200629266913,1
735105,6,0,4901,0,89,15,2,1,296,1,2,3.3592879645351323,1
895407,90,0,9961,0,84,5,0,0,102,1,1,3.7954109027089356,1
903321,52,3,7767,0,55,18,1,1,1110,1,2,3.496150006520638,1
244001,10,0,319,0,29,13,3,1,1221,1,2,3.8399975901466084,1
347366,7,1,9560,1,40,15,4,1,41,1,0,3.667001452464881,1
359234,0,4,9933,0,48,7,0,0,1234,1,1,3.5002003921751754,1
170123,9,0,9498,1,68,13,5,1,1095,1,0,3.316256687990228,1
753551,71,0,1032,0,37,15,1,1,935,0,2,3.4996593731851426,1
296055,61,4,3448,0,36,17,3,1,1200,0,2,3.5199253000172486,1
786024,63,5,651,0,39,6,5,1,1118,1,2,3.4072327090836367,1
605793,95,1,237,1,77,7,5,1,1171,0,0,3.352758630718201,1
330514,80,5,9712,0,34,8,4,1,1196,1,2,3.4830229481747805,1
567716,2,1,9508,0,49,7,5,1,16,0,2,3.425975919277764,1
174856,94,0,9754,0,93,15,3,1,665,1,2,3.706183677881856,1
875898,95,5,1397,1,40,7,1,1,1135,0,0,3.4952398550094843,1
330173,11,0,1534,0,32,6,2,1,796,1,2,3.328570776989136,1
604255,90,0,6417,1,99,9,5,1,998,0,0,3.422861545458571,1
896819,54,5,8039,1,85,5,1,1,45,0,0,3.427100871889762,1
565778,37,1,6982,1,38,17,5,1,906,0,0,3.4205335205719503,1
452724,66,4,752,1,44,19,3,1,646,0,0,3.783577975526824,1
995289,14,5,9062,1,69,15,5,1,983,0,0,3.3605519797145336,1
774203,22,5,1297,1,90,15,1,1,42,0,0,3.814147529335044,1
758960,79,5,1900,1,51,17,2,1,380,0,0,3.3970098874897445,1
707982,4,0,4260,0,32,6,1,1,348,0,2,3.431443988274594,1
734773,67,5,9663,1,84,14,3,1,1200,1,0,3.3749234781440385,1
836785,39,4,6645,1,34,16,2,1,66,1,0,3.3787382824314305,1
678944,62,5,3495,0,100,12,2,1,10,1,2,3.3951818149059187,1
388129,72,2,9908,0,101,5,4,1,753,1,2,3.4884678988968503,1
846016,95,1,9889,0,38,13,3,1,1115,1,2,3.366415541602984,1
935369,85,3,3670,1,106,11,0,0,182,0,1,3.3548355762017583,1
962264,45,5,174,0,41,13,5,1,5,0,2,3.493705706165534,1
209288,100,0,235,1,73,12,4,1,1241,1,0,3.4728853351460782,1
667071,70,0,1194,0,26,5,4,1,560,0,2,3.521058719619696,1
180967,13,0,9780,1,90,8,1,1,940,0,0,3.449061597352574,1
105567,28,5,203,1,33,16,5,1,537,1,0,3.811170952292002,1
644575,20,5,1369,1,80,15,5,1,207,0,0,3.4178186202533296,1
538989,82,3,2120,1,96,15,4,1,233,0,0,3.3197255138969597,1
500856,94,0,9688,1,51,9,5,1,1188,0,0,3.391493322319642,1
178654,17,1,9673,0,91,7,1,1,1009,1,2,3.325095780676057,1
765372,95,2,1437,0,78,16,0,0,1208,1,1,3.594052137556596,1
493385,97,1,6171,0,50,19,2,1,149,1,2,4.0099004380091126,1
221748,48,1,9823,0,36,14,1,1,1218,0,2,3.5092183512682844,1
671624,77,4,9323,0,38,7,5,1,1235,1,2,3.358326291372832,1
371240,100,4,8503,1,86,15,2,1,290,0,0,3.3951066725507797,1
473201,3,0,7626,1,88,6,4,1,9,0,0,3.5966861976222133,1
177420,100,1,1776,0,35,8,1,1,1207,0,2,3.4858253456210173,1
374973,10,5,1851,0,37,6,4,1,86,0,2,3.444985614081735,1
542415,1,1,2146,0,34,14,0,0,1025,0,1,3.459603276876485,1
893250,0,1,4458,0,47,17,0,0,215,1,1,3.6159082401669638,1
607990,91,5,9024,1,90,16,5,1,776,0,0,3.849622925654729,1
363202,93,0,1492,0,83,18,5,1,536,1,2,4.078099255842038,1
282408,4,5,218,0,34,8,3,1,906,0,2,3.3701360942625707,1
997677,13,0,338,0,40,5,1,1,122,1,2,3.7744532093997707,1
936141,14,5,9669,0,58,13,1,1,1224,1,2,3.4129295850835346,1
570573,94,4,8041,1,38,5,0,0,1195,1,1,3.5466632473345046,1
922847,99,5,20,0,38,10,4,1,1122,1,2,3.528603976782688,1
365499,96,5,853,0,51,15,5,1,389,0,2,3.4871000761352287,1
531384,93,5,1095,0,39,8,5,1,206,1,2,3.3649440017940617,1
400300,3,2,2826,0,107,14,3,1,1207,0,2,3.8916856042135226,1
188578,13,0,7726,1,33,5,0,0,80,0,1,3.731781280911406,1
365352,71,5,307,0,41,16,0,0,18,1,1,3.920019775735762,1
104832,17,5,1398,1,93,7,5,1,971,1,0,3.40192295688265,1
329423,1,3,9557,1,36,13,1,1,935,0,0,3.3694328404982623,1
110365,76,0,9654,1,75,15,1,1,57,1,0,3.6253966686781074,1
781074,4,0,808,1,81,6,0,0,263,1,1,3.41366207400512,1
134209,30,5,9535,0,80,12,5,1,3,1,2,3.3300898544281234,1
751385,8,5,3276,0,84,17,4,1,943,0,2,3.658128687757415,1
969331,41,5,2657,1,30,18,1,1,434,0,0,4.0278126749606455,1
979794,29,0,8410,1,90,13,1,1,1124,0,0,3.3766855825544084,1
617930,1,3,4588,1,40,16,1,1,356,1,0,3.3452155899252816,1
834408,4,4,7772,1,85,16,5,1,4,0,0,3.8467045797780153,1
270602,6,2,8642,0,62,18,2,1,191,1,2,3.681208593298827,1
584292,6,0,1806,1,100,13,3,1,377,1,0,3.535208142108738,1
412493,9,4,9250,1,38,6,1,1,994,1,0,3.3602845846272213,1
421803,0,5,5822,0,92,15,0,0,778,1,1,3.5598883416863574,1
937415,2,5,1973,1,37,6,5,1,71,0,0,3.701536653555872,1
847926,68,0,9642,1,78,17,2,1,542,1,0,3.5324369324457137,1
344007,5,0,8243,1,52,16,1,1,975,1,0,3.614679222096465,1
558759,99,1,9291,0,93,16,1,1,413,1,2,3.9271403424851363,1
897964,73,0,7250,1,82,18,2,1,599,1,0,3.6026826352856194,1
339363,78,4,9319,0,94,6,1,1,1141,1,2,3.559972782058058,1
731702,30,5,9834,0,32,12,5,1,893,0,2,3.369686404177836,1
247180,4,2,9379,1,33,6,3,1,57,1,0,3.505542304134651,1
