user_id,retweet_count,mention_count,follower_count,verified,tweet_length,username_length,hashtag_count,has_hashtag,account_age_days,bot_label,cluster,anomaly_score,is_anomaly
524256,36,4,1824,1,78,12,1,1,879,1,0,2.3474589036788216,0
497368,93,0,6815,0,39,12,5,1,1075,0,2,3.2090392790066917,0
408910,46,0,1087,0,55,12,0,0,607,0,1,2.4085115136478916,0
833369,97,0,8183,1,59,10,0,0,1101,0,1,2.960160633659742,0
132954,35,4,3327,0,41,10,3,1,1102,0,2,2.1988908416251256,0
718357,80,0,1492,0,49,9,2,1,1023,0,2,2.6510030656927883,0
103224,37,0,9273,0,50,8,2,1,39,1,2,2.913384102515023,0
630635,92,1,2470,1,53,8,4,1,183,1,0,2.480023784622331,0
171290,98,4,8322,0,73,7,4,1,406,0,2,2.6177873410634778,0
553190,11,3,8590,0,56,10,5,1,863,0,2,2.3205376700062073,0
296608,34,5,2371,0,77,13,0,0,844,0,1,2.563912082361469,0
536057,15,1,1752,1,49,11,1,1,814,1,0,2.4504918048683106,0
386186,63,0,741,1,75,6,5,1,234,0,0,3.053523325248315,0
309523,86,0,4799,0,39,6,1,1,910,0,2,3.070741002738461,0
621159,42,5,9034,0,92,13,4,1,274,1,2,3.1343584985643838,0
820536,46,5,3937,1,52,12,1,1,466,1,0,2.188381148514695,0
213613,14,2,7525,1,76,12,1,1,845,0,0,2.322550804914684,0
906855,5,5,6086,1,70,8,2,1,665,0,0,2.3643635289909932,0
837526,11,3,8607,0,39,10,4,1,500,1,2,2.438443406247762,0
661832,57,1,6322,0,73,7,2,1,1105,0,2,2.11550232319957,0
452352,24,4,8038,0,88,10,4,1,257,0,2,2.5338976272468416,0
343640,18,5,5866,0,36,13,4,1,1137,0,2,3.093405049651587,0
908822,8,2,3206,0,39,11,5,1,82,0,2,2.896617910582863,0
741748,41,1,9079,1,46,13,1,1,486,1,0,2.5757897041023288,0
526331,19,2,1395,0,56,13,0,0,421,1,1,2.3418543846487716,0
641782,22,4,8526,0,44,13,2,1,65,0,2,2.8947420631413783,0
429027,57,5,8713,0,73,11,4,1,1100,1,2,2.5490115293718256,0
682040,13,3,5460,1,61,9,5,1,293,0,0,1.9993692163541523,0
682134,47,0,618,0,55,14,4,1,1064,1,2,2.9284616756617377,0
584891,89,0,1607,1,93,6,2,1,413,0,0,3.335612607894012,1
498285,31,3,6513,1,73,12,2,1,229,1,0,1.8124932897796533,0
537659,83,4,4673,0,51,7,5,1,55,1,2,2.712491954533954,0
635374,32,0,1384,1,92,11,2,1,1025,0,0,3.014045507066432,0
370522,19,4,49,1,91,7,4,1,316,0,0,3.127546614247293,0
649256,79,5,6249,1,57,7,2,1,966,0,0,2.3599665557660177,0
531528,67,2,8030,1,95,16,3,1,623,1,0,3.1458453099226085,0
916796,61,0,3184,0,69,13,0,0,155,0,1,2.591769485971371,0
576626,92,3,4978,1,39,13,4,1,130,1,0,2.749814848093223,0
532343,34,5,9367,0,69,11,4,1,950,1,2,2.4893855177960127,0
341917,23,4,4807,1,32,9,1,1,174,0,0,2.837696780006218,0
432394,27,0,3897,1,86,10,5,1,939,0,0,2.6665062742163097,0
472013,64,5,3427,1,40,7,1,1,1069,0,0,2.8864939531510143,0
512986,28,2,1610,0,37,8,0,0,742,0,1,2.4432987327416487,0
174532,50,1,2846,1,51,5,0,0,216,0,1,2.606297188241338,0
962548,65,2,8549,1,69,5,1,1,629,1,0,2.4749622958822637,0
120350,70,4,4451,0,80,12,5,1,720,0,2,2.098085493255614,0
172593,68,5,3393,0,92,10,4,1,885,0,2,2.623534705773255,0
425499,7,4,5886,0,46,10,4,1,308,1,2,2.2686896713641365,0
446443,19,0,6749,0,46,14,3,1,821,1,2,2.6459865204433717,0
409521,39,3,4322,0,55,7,4,1,1148,0,2,1.964173102864701,0
434704,65,5,59,1,80,11,1,1,838,0,0,2.8831218378153287,0
128780,83,5,7095,1,41,11,0,0,1183,1,1,3.0431088360874097,0
315961,45,1,1721,0,87,11,3,1,122,0,2,2.530115692738037,0
268169,45,0,452,0,41,9,5,1,901,1,2,2.9054792436410852,0
747430,10,0,585,0,78,15,5,1,734,1,2,3.442981841667084,1
149910,66,4,9709,0,33,14,2,1,487,0,2,3.0844529052731686,0
693797,74,1,504,1,92,12,4,1,884,0,0,2.915849546574478,0
401748,49,4,7007,1,77,7,1,1,144,0,0,2.464193453237313,0
534799,36,5,2395,0,37,9,3,1,290,1,2,2.5545540446208315,0
925009,34,1,4886,1,41,7,4,1,267,0,0,2.2444736832996206,0
232658,93,3,3620,0,56,11,0,0,76,1,1,2.470960238704727,0
398168,39,1,817,0,59,8,4,1,812,1,2,2.0181608614414945,0
708173,21,1,2496,1,92,14,4,1,1064,1,0,3.1006496763985543,0
734976,13,5,2436,0,37,13,5,1,185,1,2,3.314019489060618,0
340676,0,3,2541,1,59,14,4,1,320,1,0,2.6216245201454482,0
951441,65,0,7219,1,68,14,5,1,52,1,0,3.008481006513767,0
438590,59,1,6261,1,49,10,5,1,38,0,0,2.396113980313868,0
137174,67,0,6676,0,39,8,3,1,1243,1,2,2.866028936253249,0
117464,64,5,7466,0,80,7,0,0,221,1,1,2.707109249846403,0
595573,50,0,2718,0,70,6,0,0,1180,0,1,2.824856621921843,0
405832,4,1,5831,1,73,5,3,1,877,0,0,2.6423002751157316,0
205741,80,1,1399,1,90,15,1,1,148,0,0,3.523193918795396,1
396552,7,5,145,0,70,12,0,0,883,1,1,3.0689391437261375,0
649578,41,1,7969,0,60,10,2,1,346,0,2,1.701782335650297,0
731821,68,1,9159,0,65,6,3,1,683,1,2,2.2339656073806737,0
945190,9,1,7471,1,74,14,1,1,1071,0,0,2.9975111089774247,0
178658,87,5,8522,1,92,6,2,1,146,0,0,3.4919995489530513,1
289841,90,2,2444,0,67,9,1,1,268,0,2,2.2933001499590473,0
541507,85,4,8661,1,37,9,1,1,323,0,0,2.891492674097639,0
754544,7,1,2265,1,87,10,1,1,252,0,0,2.91674558832206,0
535783,90,3,638,1,70,5,2,1,815,0,0,2.7860305606193485,0
843305,23,1,4024,0,78,9,3,1,580,1,2,1.643055532071856,0
242076,44,5,4688,1,55,7,3,1,1112,0,0,2.265697141932893,0
264624,22,4,2046,1,63,14,4,1,578,1,0,2.260862998974668,0
867656,69,4,7234,0,73,5,3,1,241,0,2,2.4533151314370163,0
476265,37,2,6043,0,77,13,3,1,1114,1,2,2.049935752243461,0
480908,38,1,5968,0,45,8,0,0,897,1,1,2.044083488401989,0
864847,55,0,4771,0,73,13,5,1,985,0,2,2.480907952666337,0
326745,41,4,2441,0,40,15,0,0,570,0,1,2.786707036437177,0
646346,5,4,5467,1,72,5,0,0,488,0,1,2.7052086214807693,0
260190,98,3,7523,1,90,13,2,1,616,0,0,2.803930725782479,0
866170,54,3,4708,1,72,9,2,1,1068,0,0,1.5451667778999851,0
574608,70,5,8064,1,54,11,2,1,601,0,0,2.121081452705095,0
598726,83,5,7273,1,66,14,0,0,1117,1,1,3.000879538588243,0
280555,19,3,6717,0,73,14,5,1,1157,1,2,2.7485515379889467,0
768236,34,4,9220,0,42,10,1,1,21,1,2,2.9888743865125034,0
438462,33,1,7442,1,45,6,5,1,591,0,0,2.4623727137665763,0
767518,1,4,8733,0,52,8,5,1,1231,0,2,3.1995456003218354,0
187655,78,4,9327,0,64,10,0,0,387,0,1,2.3215665613850778,0
116731,3,3,1084,1,80,5,4,1,952,1,0,3.0844290531643472,0
435646,27,1,3543,1,73,13,3,1,345,0,0,1.9615180249439612,0
737343,79,1,4551,0,66,17,3,1,1011,0,2,3.0046558571056026,0
146278,34,3,5794,1,44,12,5,1,466,1,0,1.9576337089232847,0
916212,67,1,7430,0,70,8,0,0,282,1,1,2.070181191778714,0
381531,79,4,3748,1,57,12,3,1,1143,0,0,2.1604195177592427,0
177491,94,4,7769,0,44,5,3,1,78,1,2,3.201415013744835,0
342940,44,0,2528,0,61,9,0,0,151,0,1,2.3926851836628837,0
147582,34,0,5863,0,78,8,3,1,274,0,2,2.175614101864095,0
998317,58,0,4913,1,53,13,5,1,1160,0,0,2.7119619795280014,0
764878,47,0,1388,1,85,7,0,0,1124,1,1,3.056884901450871,0
720004,97,5,9185,1,94,9,0,0,335,0,1,3.4824419300916474,1
305970,0,2,1399,1,88,13,1,1,737,0,0,3.105817053094481,0
161736,79,0,6934,0,49,11,0,0,568,1,1,2.3418509648571417,0
700191,76,2,7667,0,68,11,4,1,746,0,2,1.576661070137352,0
868311,20,3,581,0,40,13,0,0,1092,0,1,3.049414581926379,0
864649,2,4,3320,1,78,12,2,1,1151,0,0,2.7812123606503802,0
843315,75,2,2896,1,78,12,2,1,925,1,0,1.958855314571848,0
165903,33,4,6052,0,61,5,2,1,1207,1,2,2.62147846964519,0
242233,49,5,4777,0,35,11,0,0,970,1,1,2.660717568107326,0
608717,39,1,9180,1,76,10,2,1,457,0,0,2.0725749298490874,0
198694,23,1,6682,1,80,5,2,1,582,1,0,2.488106571112752,0
117105,71,4,4954,0,89,13,4,1,1078,1,2,2.640363100733029,0
336321,77,0,1616,0,52,14,3,1,871,1,2,2.7090918893578175,0
860172,62,4,6656,0,47,8,2,1,963,1,2,1.9403392863853146,0
207483,42,5,1348,1,44,15,5,1,14,0,0,3.5175575465974083,1
277231,73,2,9443,1,54,11,4,1,106,0,0,2.434312377316198,0
410314,71,2,3603,1,70,8,5,1,1026,1,0,2.0084959790578356,0
559861,52,0,8353,1,84,16,3,1,394,0,0,3.180524960530454,0
530084,28,3,6748,0,69,8,4,1,258,0,2,1.708399140545005,0
504067,21,1,2505,1,54,13,5,1,764,1,0,2.344181003851138,0
261226,74,3,766,0,78,9,4,1,1164,0,2,2.5425448202728913,0
706884,8,0,4696,1,49,6,0,0,723,0,1,2.7766630351122035,0
121671,23,0,98,1,37,7,3,1,249,1,0,3.2119053213109607,0
243671,80,4,669,1,35,13,2,1,715,1,0,2.9044555756681247,0
318474,74,5,2677,0,43,15,4,1,1061,0,2,3.137115102603916,0
772298,75,2,4243,0,63,14,2,1,113,1,2,2.3029624257727663,0
203631,59,5,4737,1,70,8,5,1,245,0,0,2.2888404093820527,0
225976,19,4,1829,0,73,9,4,1,801,1,2,2.036877971701884,0
137784,52,1,2647,1,53,15,1,1,657,1,0,2.5137754170035733,0
137033,9,4,3516,1,64,9,0,0,109,0,1,2.4794874300807823,0
169226,16,4,7835,1,64,11,5,1,455,1,0,2.200189271763903,0
694552,63,1,4960,1,82,11,4,1,843,1,0,1.805662914413854,0
795072,46,2,8473,1,34,17,4,1,825,1,0,3.3562668860904905,1
952371,90,1,390,1,66,12,4,1,461,0,0,2.5185195006229075,0
521082,86,0,9266,1,37,9,5,1,303,0,0,3.2448666411337435,0
495732,70,4,2257,0,50,8,0,0,1243,0,1,2.64928061732946,0
809832,23,0,5772,0,66,7,1,1,478,0,2,2.3566314162357886,0
633370,72,2,5106,0,72,11,3,1,577,0,2,1.0849084227964219,0
312701,65,1,903,1,50,14,5,1,1147,1,0,3.0265692224217324,0
309408,45,3,3034,0,61,7,3,1,521,0,2,1.2597787766711601,0
727488,26,5,1900,0,45,11,4,1,817,0,2,2.4278286090455254,0
736485,46,5,3442,0,54,12,1,1,294,0,2,2.3392957808351573,0
224003,98,0,1777,1,55,10,4,1,329,1,0,2.705745411310518,0
929056,39,5,4284,0,56,6,2,1,255,1,2,2.358820044537989,0
667097,42,1,1381,0,83,17,3,1,171,1,2,3.40248746738984,1
577728,79,5,5370,1,81,17,2,1,592,0,0,3.276264657927905,0
105696,50,4,1192,0,87,9,1,1,1197,1,2,2.942082763403757,0
348881,49,5,446,1,71,7,1,1,703,0,0,2.6837381880617723,0
810098,50,5,46,0,44,12,1,1,507,0,2,2.8975015465752287,0
109360,95,2,552,0,48,9,4,1,847,1,2,2.5431402989895124,0
572778,26,3,2508,0,39,9,0,0,896,0,1,2.288507237922753,0
363780,84,3,8444,0,60,7,5,1,768,1,2,2.3168158584064975,0
825351,6,0,4818,1,38,7,5,1,554,1,0,3.0007190107723867,0
953702,50,4,1392,1,40,16,3,1,672,1,0,2.9424816144726917,0
616752,94,2,7051,0,91,10,0,0,435,0,1,2.655111415558446,0
474955,55,4,2309,0,73,15,1,1,173,1,2,2.8527248009473194,0
935482,23,4,6949,0,91,9,4,1,1086,0,2,2.662654018259363,0
598771,52,2,2177,0,78,10,1,1,1104,1,2,2.2487910810316816,0
480288,8,3,4529,1,70,10,3,1,321,1,0,1.7578496567820365,0
200992,65,3,9715,1,69,9,0,0,470,0,1,2.108540041513425,0
506419,74,3,3663,0,39,10,4,1,826,1,2,1.925228871033426,0
783936,25,3,4448,1,83,5,2,1,1074,1,0,2.648262130828375,0
148571,38,2,9291,0,81,13,5,1,219,1,2,2.7475911263451387,0
743828,90,4,8117,1,60,6,0,0,937,0,1,2.6930092274962694,0
230096,49,3,7081,1,70,9,3,1,29,1,0,1.8957748696325007,0
551745,58,0,363,1,90,13,2,1,1191,1,0,3.4094394039574887,1
781833,56,0,1097,0,87,10,4,1,381,0,2,2.6527244677093287,0
467434,1,2,811,1,56,8,1,1,893,0,0,2.7405313418901964,0
161747,32,3,1767,1,49,14,2,1,581,0,0,2.188913205943748,0
585909,82,3,7487,1,55,7,4,1,658,1,0,1.8731343958381317,0
330091,60,0,3526,1,38,9,2,1,181,1,0,2.58638126612099,0
393737,63,3,6393,0,79,9,5,1,93,0,2,2.266244170524261,0
407398,21,4,7331,0,63,5,3,1,210,0,2,2.530891541536706,0
355616,47,0,5191,0,55,8,2,1,393,0,2,1.8739830343209434,0
282253,57,2,2085,1,37,8,5,1,124,1,0,2.685364491158474,0
834340,0,2,4213,1,35,8,0,0,913,1,1,2.827860241553369,0
153247,32,2,6478,0,71,9,2,1,748,0,2,1.2297122679966024,0
280759,97,4,9468,0,51,7,1,1,295,1,2,3.065668622861412,0
252856,97,5,9188,1,46,19,4,1,261,1,0,4.359743041079104,1
275735,33,4,3926,1,57,10,2,1,21,1,0,2.11308744637465,0
257808,24,3,4487,0,45,16,3,1,443,1,2,2.6012933211949556,0
478965,16,4,555,1,64,9,5,1,875,1,0,2.532164233929623,0
615131,56,1,1671,1,44,9,5,1,324,1,0,2.3538506104785855,0
971231,11,2,8043,0,35,16,2,1,992,0,2,3.410388223909654,1
136477,62,2,915,0,37,8,3,1,681,0,2,2.2587717088668247,0
648512,44,4,3151,1,55,8,1,1,1122,1,0,2.2560632929369064,0
228256,62,3,6029,0,83,9,0,0,825,0,1,1.8018607241983964,0
441237,24,5,903,0,75,16,4,1,993,0,2,3.3708147411387843,1
104257,76,1,3285,0,48,12,1,1,920,1,2,2.306409588442716,0
245766,7,4,1405,0,44,11,3,1,575,1,2,2.4364521227554117,0
654191,100,1,5303,0,67,9,2,1,308,0,2,2.2371289751081878,0
179847,99,5,2951,0,79,7,5,1,1231,0,2,3.404152707635315,1
907160,44,0,8817,1,40,7,4,1,1039,0,0,2.9099786314533085,0
693902,15,2,7262,0,65,11,1,1,433,0,2,1.988776411958019,0
748669,13,4,7390,1,54,11,1,1,799,1,0,2.2628992241184935,0
568899,85,5,3593,0,64,6,1,1,597,1,2,2.6238455091307125,0
268743,48,2,1287,1,85,14,5,1,498,1,0,2.6689508394013797,0
825240,2,2,4010,1,71,8,2,1,1129,1,0,2.4280158544109525,0
413471,38,2,112,1,45,7,3,1,731,0,0,2.296703986664772,0
948806,81,5,5386,0,60,9,2,1,1001,1,2,2.194591470167762,0
528233,96,4,4086,1,83,9,0,0,781,1,1,2.464552334283743,0
585095,52,3,3806,0,63,9,5,1,803,1,2,1.4000225532432322,0
666665,54,3,7430,0,70,5,3,1,606,1,2,1.9267532017285032,0
765900,37,4,6,0,90,10,0,0,311,1,1,2.902994719398064,0
279073,51,3,4791,0,45,10,5,1,1211,0,2,2.2929764686600174,0
980176,79,3,216,0,38,7,2,1,86,1,2,3.0929198367086,0
899849,40,5,6686,1,65,17,2,1,1145,0,0,3.3268587683939566,1
972915,34,4,4388,0,89,6,4,1,655,0,2,2.389350993406727,0
513042,30,2,5865,0,71,10,4,1,232,0,2,1.5596721157760447,0
142061,28,4,4528,1,67,13,2,1,903,0,0,1.8865690975863516,0
388793,7,5,9762,1,57,13,5,1,972,0,0,3.2619085652255544,0
642306,87,1,92,0,37,9,2,1,559,1,2,2.859814139494826,0
925870,76,5,3343,1,71,10,1,1,738,0,0,2.2281838170751636,0
173700,37,2,6144,1,68,8,3,1,1181,1,0,1.8308640012126614,0
151112,39,3,7355,0,56,5,1,1,368,0,2,2.36822454825658,0
842917,27,2,9716,0,73,14,5,1,824,0,2,2.7408858596465353,0
601521,37,0,6812,1,67,8,5,1,677,1,0,2.1502128500921964,0
575460,65,4,12,1,93,7,3,1,318,0,0,3.006273029733395,0
351705,77,4,1038,1,72,7,5,1,190,1,0,2.741278217532788,0
207053,28,0,6809,0,41,13,4,1,155,1,2,2.8389373495882952,0
565144,14,5,5569,1,68,5,4,1,596,0,0,2.612945340926202,0
248431,41,3,5305,1,71,15,4,1,632,1,0,1.9814804132966295,0
371728,8,1,5017,1,71,13,0,0,678,1,1,2.315322370217928,0
964928,86,1,1131,1,48,10,2,1,505,0,0,2.3091545986811113,0
618410,42,1,852,0,54,6,2,1,8,0,2,2.8544912429816773,0
451581,87,4,5171,0,64,13,4,1,323,0,2,2.1528544411489747,0
708777,84,4,8010,0,82,10,2,1,29,1,2,2.771526277077525,0
798507,88,5,2634,1,91,13,0,0,99,1,1,3.4243188086335685,1
232149,18,3,7190,0,59,7,0,0,844,0,1,2.052804344417161,0
893566,63,4,3555,0,59,7,0,0,653,1,1,1.7753544231025544,0
306016,6,2,1403,0,42,9,4,1,540,1,2,2.438652687951187,0
460695,42,3,185,1,81,6,2,1,450,0,0,2.5408928557711983,0
781744,79,5,5589,1,47,7,3,1,21,0,0,2.777370608205968,0
744763,72,2,1769,0,36,11,0,0,674,0,1,2.393575391993739,0
906545,65,1,3,1,77,15,1,1,1115,1,0,3.3466260541279387,1
593663,71,5,8857,1,65,8,5,1,469,0,0,2.5238870316377855,0
174629,20,2,3794,1,54,9,0,0,917,1,1,1.831160792300474,0
782880,26,2,1172,0,46,10,5,1,162,0,2,2.5625834430496557,0
314856,76,2,3353,0,56,12,0,0,9,1,1,2.4168679249083325,0
530549,25,5,7961,0,78,14,3,1,655,1,2,2.614671151139836,0
653992,62,0,4897,1,52,5,4,1,601,1,0,2.40769273478366,0
361375,64,0,1915,0,51,12,2,1,997,0,2,2.4498922276303285,0
874705,5,2,2940,0,41,14,1,1,19,1,2,3.3025887122295168,0
415908,12,1,9099,0,47,8,4,1,997,1,2,2.6783579282992998,0
971641,51,4,3977,0,73,12,4,1,555,1,2,1.494553523025873,0
688924,53,5,9340,0,80,5,2,1,184,1,2,3.169737379249186,0
881407,65,0,3328,1,67,9,5,1,712,0,0,2.0831750048790334,0
662310,97,3,275,1,53,10,5,1,959,0,0,2.8109848695806994,0
988317,34,1,2414,1,87,11,4,1,313,0,0,2.3091770365809206,0
893329,61,4,2795,0,34,7,1,1,723,1,2,2.620813603604594,0
934143,100,5,6443,1,88,7,2,1,507,1,0,3.0071934070683466,0
660295,14,5,1391,0,94,7,4,1,168,0,2,3.4206224729525796,1
403814,1,1,9147,1,45,10,1,1,144,0,0,3.1615640275473287,0
386671,27,2,7654,1,57,15,0,0,392,0,1,2.5138165898813507,0
218815,93,1,5386,1,37,7,3,1,534,1,0,2.522122873192904,0
898141,18,2,6808,1,42,12,2,1,96,1,0,2.5087784347067985,0
744600,76,2,6095,1,44,9,1,1,269,0,0,2.1708425885944513,0
812730,4,5,7664,1,58,8,0,0,772,1,1,2.672488353820553,0
304763,2,4,5272,1,31,9,2,1,242,1,0,2.945878191752458,0
341912,10,5,6086,0,44,12,2,1,378,1,2,2.602479575678702,0
827255,30,3,5344,0,72,14,0,0,399,0,1,2.0875839013379367,0
623781,44,0,1783,1,78,6,4,1,841,1,0,2.5957763465796813,0
384011,16,3,6440,0,60,15,2,1,919,1,2,2.418113743933838,0
643295,5,3,6322,1,56,7,3,1,1136,1,0,2.407306828934297,0
914068,3,1,4780,0,50,11,3,1,567,0,2,2.0332767349203746,0
233341,31,1,2890,0,64,14,2,1,852,1,2,2.1268243707027277,0
252783,34,0,3370,0,64,11,5,1,408,0,2,2.163367653479918,0
965456,77,4,1868,0,69,12,4,1,108,1,2,2.434181408520779,0
694671,99,5,7154,1,47,12,2,1,579,1,0,2.699959278030179,0
565604,95,3,3231,1,81,9,5,1,750,1,0,2.3725783417866073,0
371711,69,1,2986,0,49,11,5,1,206,1,2,2.2970836806812978,0
847704,15,0,3781,0,79,8,4,1,397,1,2,2.4226873403944493,0
124760,40,2,1404,1,42,7,2,1,396,1,0,2.230692826372093,0
458830,61,1,2322,0,60,12,2,1,421,1,2,1.7421275954193627,0
843880,17,2,5236,0,33,10,3,1,1025,1,2,2.41384150172484,0
867012,94,2,9445,1,52,6,5,1,633,1,0,2.8676181869128796,0
842352,1,0,6396,0,61,10,4,1,717,0,2,2.3687543771653163,0
721575,18,4,2881,1,78,7,4,1,666,1,0,2.1551904867861955,0
859422,41,2,83,1,90,9,5,1,630,0,0,2.701633170966793,0
349834,71,2,4807,1,47,10,4,1,899,1,0,1.5589404004323337,0
885363,11,2,8501,0,72,15,3,1,712,1,2,2.6194897356976568,0
655386,31,1,3723,0,49,6,2,1,769,0,2,2.0641332413754725,0
468185,17,0,4076,1,41,13,5,1,847,0,0,2.865010887730874,0
968018,39,5,1883,1,75,6,1,1,481,1,0,2.6842842174296755,0
119702,96,3,3632,1,54,11,3,1,252,1,0,2.0627627847688745,0
767082,36,3,2787,1,66,7,5,1,610,1,0,1.793726215492592,0
958873,91,5,8594,0,59,10,2,1,1090,1,2,2.7809551502011858,0
989231,10,4,6157,1,52,12,3,1,1086,0,0,2.3293738736297644,0
116543,23,4,7044,1,44,10,3,1,904,1,0,2.0018701863186856,0
165885,81,4,4268,1,61,13,1,1,1136,1,0,2.5559566847859445,0
489527,26,2,3025,1,67,11,2,1,132,0,0,1.915032643313011,0
138073,6,5,5755,0,42,7,2,1,738,1,2,2.714693884405696,0
324861,79,2,9404,1,87,9,5,1,242,1,0,2.860357972950827,0
138141,82,1,6507,1,51,14,3,1,694,1,0,2.2011132518385668,0
944114,48,0,6915,0,86,6,1,1,777,0,2,2.8003278811187218,0
813862,66,3,5092,0,63,13,3,1,181,0,2,1.7590729886815994,0
349037,24,5,4776,1,66,6,4,1,619,1,0,2.2323937563452545,0
761927,50,1,87,0,79,4,2,1,1210,0,2,3.4031107568936645,1
911714,64,2,9884,1,86,9,3,1,841,0,0,2.3862891687207077,0
546852,99,0,3537,0,79,9,5,1,862,1,2,2.8518150756429024,0
104521,55,3,8453,1,40,7,3,1,487,1,0,2.1205444691455977,0
123479,68,1,878,1,72,8,0,0,896,0,1,2.3281240875924096,0
297874,46,3,1567,0,74,6,3,1,145,1,2,2.3358441352440846,0
404090,90,4,3426,1,37,6,1,1,826,0,0,2.950999495032728,0
633466,94,0,1328,1,48,6,0,0,561,0,1,3.084856989858426,0
638981,48,4,234,0,47,11,3,1,256,0,2,2.3702294680036444,0
343368,1,4,8321,0,84,8,4,1,139,1,2,3.018593503499778,0
173214,45,0,2757,1,74,9,3,1,1034,1,0,2.1615292402670594,0
801724,52,4,5521,0,46,13,3,1,908,1,2,1.9040470505114404,0
973552,39,5,9346,1,58,7,2,1,1088,0,0,2.749866417304424,0
212225,69,4,9912,1,41,14,4,1,529,1,0,2.8738386064651005,0
801558,71,5,7359,1,73,12,1,1,1038,0,0,2.6397278143829577,0
615610,80,1,2277,1,69,13,5,1,168,0,0,2.6463840762109068,0
726226,49,3,8212,1,57,6,0,0,82,0,1,2.5310246716600067,0
593494,40,2,976,0,36,11,3,1,549,1,2,2.2310841224869016,0
139200,79,3,6987,0,70,6,2,1,268,0,2,2.1829705959178924,0
280119,68,5,201,0,59,8,1,1,785,0,2,2.698741956924061,0
828514,63,0,777,1,46,11,0,0,964,0,1,2.753375753792018,0
402864,39,3,347,1,88,6,5,1,34,1,0,3.3029471126983494,0
379691,88,5,6665,1,54,10,3,1,931,0,0,2.2665444294485635,0
350586,32,0,4412,1,45,16,2,1,501,1,0,2.9433194288970492,0
320479,55,0,6359,1,61,8,0,0,1057,1,1,2.2865835892809474,0
117968,86,4,3230,1,95,8,3,1,725,0,0,2.64139430219019,0
888949,58,3,9817,1,64,5,5,1,923,0,0,2.78120881103529,0
285494,24,2,5769,0,70,6,4,1,904,1,2,1.9433318521205478,0
805915,4,1,27,1,36,11,5,1,451,1,0,3.2551673098948846,0
411808,36,3,6559,1,78,6,3,1,778,1,0,1.8370646179888226,0
366939,12,0,9195,1,95,9,5,1,253,0,0,3.5200991713929755,1
884606,27,0,4287,1,73,6,1,1,1123,0,0,2.8761477713699417,0
734702,50,4,6501,0,45,8,1,1,1008,1,2,2.246624504509566,0
211703,67,0,9596,0,46,11,3,1,481,1,2,2.5284239363007748,0
314179,62,1,2023,1,45,8,3,1,1129,1,0,2.3469850036539586,0
163464,38,1,4584,1,75,7,2,1,1113,0,0,2.1633008438973764,0
200343,37,5,5228,1,65,12,5,1,359,0,0,2.186332115499492,0
463738,66,3,8521,0,93,14,1,1,701,0,2,2.9570184488894684,0
716263,62,3,6277,1,48,9,1,1,471,0,0,1.6909454804880595,0
818758,6,4,5397,1,58,6,1,1,839,1,0,2.562713457539105,0
296482,55,4,4787,0,83,13,4,1,519,0,2,1.9882988449797003,0
270844,87,5,4064,1,58,15,0,0,630,1,1,2.8440308984553444,0
499641,7,3,6700,1,57,14,4,1,207,1,0,2.5365510674044525,0
539432,91,3,9128,0,43,6,3,1,192,1,2,2.945910194544472,0
548348,36,2,338,0,32,11,1,1,1035,0,2,3.034827642929968,0
892784,18,1,1090,1,89,11,3,1,427,0,0,2.620672845715529,0
746671,7,2,9370,0,58,9,5,1,575,1,2,2.468510831115157,0
345666,69,0,3343,1,93,12,4,1,895,1,0,2.7942946491812584,0
721533,93,4,1990,1,48,6,2,1,1058,1,0,2.875796141717458,0
482187,54,5,9156,1,64,10,0,0,430,0,1,2.358251767612006,0
371465,19,1,6771,0,43,7,2,1,772,1,2,2.260790885402437,0
857844,86,4,8486,0,42,8,1,1,747,1,2,2.681495167502095,0
374203,78,4,8817,0,52,12,1,1,387,1,2,2.495003988164335,0
237140,59,5,228,1,74,7,5,1,1075,0,0,3.0431420253122816,0
612730,95,5,4412,1,41,11,1,1,48,1,0,3.208384192659698,0
823759,19,1,4988,1,48,8,3,1,112,1,0,2.256392993446679,0
993280,63,1,3639,0,76,14,4,1,306,0,2,2.2461261791786007,0
543445,34,5,7727,1,88,7,2,1,1186,0,0,3.0691554023054164,0
639886,46,3,9370,1,66,10,5,1,1051,1,0,2.289514208213166,0
905653,84,5,5280,0,34,8,2,1,387,0,2,2.771722098712272,0
248516,19,0,6144,0,46,12,5,1,190,0,2,2.798904918181938,0
187030,51,4,8568,1,88,6,4,1,1060,1,0,2.8626304138185352,0
512567,9,1,4428,1,69,10,0,0,720,0,1,2.008755004555792,0
801796,85,2,1040,1,66,10,0,0,756,0,1,2.1340552964034,0
234645,11,1,4829,1,83,6,5,1,620,1,0,2.681030295039718,0
891021,1,1,8116,0,76,14,3,1,763,1,2,2.7573008227622364,0
411057,13,5,4978,1,40,8,4,1,529,1,0,2.525736183943697,0
895830,85,0,898,0,58,7,2,1,794,0,2,2.68259899282579,0
955851,69,1,6119,1,44,9,4,1,822,0,0,1.8324688184752986,0
570221,62,3,6416,0,49,11,5,1,336,1,2,1.8352174789388622,0
323626,25,2,8038,1,83,10,4,1,40,1,0,2.53885583081457,0
570365,0,5,6732,0,91,13,4,1,955,1,2,3.277774648950694,0
910577,3,1,4724,1,42,7,0,0,81,1,1,3.0313655673505613,0
